Date,OP_Price,AVPI,PR,LAR,Votable Supply,Circulating Supply,OP_Price_Scaled,AVPI_Scaled,PR_Scaled,LAR_Scaled
2024-01-04,3.464678433,0.3300388386931249,0.0809749474766099,0.2458130899139367,73792060.55,911294948.0,0.5687360878570796,0.1920780341545035,0.6499135294289706,0.4466325358262737
2024-01-05,3.712274167,0.3275259633928478,0.0809838794365839,0.1506585649843952,73800200.2,911294948.0,0.630195728798566,0.1889369482334506,0.650151134323286,0.2531493797575422
2024-01-06,3.417755667,0.3269850012080882,0.0809405058503627,0.1233543975231385,73760674.07,911294948.0,0.5570886482839028,0.1882607472686901,0.6489973252600842,0.19763024918393146
2024-01-07,3.234773639,0.3377204583002304,0.0810247994264092,0.0906554670850137,73837490.38,911294948.0,0.5116677940634298,0.2016800335836443,0.651239673668079,0.13114163746604435
2024-01-08,3.174226995,0.346568420294968,0.0811136844138413,0.0875688847910701,73918490.82,911294948.0,0.49663855692620185,0.21273995718933078,0.6536041612056946,0.12486551256141917
2024-01-09,3.416112238,0.3509214064842262,0.0770914591227824,0.1127907576880331,73805710.74,957378568.0,0.5566807068601106,0.21818117571382692,0.5466063222122752,0.1761505941030723
2024-01-10,3.59473929,0.351508422819763,0.0771495608830048,0.1281671435739744,73861336.12,957378568.0,0.6010205438233607,0.2189149442166967,0.5481519250404734,0.2074162819129327
2024-01-11,3.950375015,0.3572696240194439,0.0769712796516247,0.2091570415594842,73690653.49,957378568.0,0.6892984943815281,0.22611642690653608,0.5434093496971282,0.37209768916628444
2024-01-12,3.979139222,0.3599866761269112,0.0767191498588048,0.1532060029958962,73449269.83,957378568.0,0.6964385117219989,0.22951273316995927,0.5367022805934765,0.2583292316533888
2024-01-13,3.930769871,0.3563466476927479,0.0766098067279901,0.2050192054766839,73344587.06,957378568.0,0.68443199247788,0.224962709511594,0.5337935726372227,0.3636839896056162
2024-01-14,3.817680149,0.3604646170046456,0.0765050802662212,0.0770397958012701,73244324.19,957378568.0,0.6563602095113266,0.23011015770669677,0.5310076757060864,0.10345611169705135
2024-01-15,3.469544839,0.3633020562424514,0.0759756967736925,0.0664933047439314,72737503.78,957378568.0,0.5699440552182439,0.2336569474899908,0.5169252000612552,0.08201132621012353
2024-01-16,3.451304258,0.3653800973969552,0.0759491892761902,0.0800011927795266,72712126.07,957378568.0,0.565416273011689,0.23625449214851826,0.5162200568271915,0.10947769011541603
2024-01-17,3.604545329,0.3676535902529399,0.0758731003679622,0.0657156915777688,72639280.18,957378568.0,0.6034546553739183,0.23909635079576605,0.5141959661404116,0.08043016073532192
2024-01-18,3.449307555,0.3729917861574542,0.0929989577644274,0.0634738771318368,89035209.01,957378568.0,0.5649206398783378,0.24576907824771835,0.9697720713388445,0.07587175077383479
2024-01-19,3.211256296,0.3733997397685781,0.0929313887878885,0.0733588994343029,88970519.92,957378568.0,0.5058301835629283,0.24627901892969437,0.9679746249131727,0.09597153388249033
2024-01-20,3.197700323,0.3730500976551346,0.0928288820645502,0.0873900542281546,88872382.18,957378568.0,0.5024652417695753,0.24584196742943745,0.9652477766921455,0.1245018861154876
2024-01-21,3.179378433,0.3801221686580248,0.0927468013572662,0.0462564539130141,88793799.87,957378568.0,0.49791727657414353,0.2546820330934261,0.9630642942497372,0.04086257610541446
2024-01-22,3.117681699,0.4046537981962084,0.0927077812859499,0.0362232362071777,88756442.89,957378568.0,0.4826025574647165,0.28534648992277056,0.9620262958766737,0.020461458778757262
2024-01-23,2.970372738,0.4222694979122611,0.0927000835473058,0.0825354445767472,88749073.24,957378568.0,0.44603667765628885,0.30736605705428977,0.9618215233091383,0.11463072972506333
2024-01-24,2.815335671,0.4172542102678934,0.0927409768483557,0.1329938020667259,88788223.61,957378568.0,0.40755248280969614,0.3010969638732567,0.9629093526884058,0.21723060360845908
2024-01-25,2.861549357,0.4226123657326561,0.0927084775517974,0.0632849860509885,88757109.48,957378568.0,0.4190239104561134,0.30779464071035345,0.9620448176987138,0.07548766769945842
2024-01-26,2.933386389,0.4327661577831423,0.0929577758105819,0.0665045981892693,88995782.29,957378568.0,0.4368557128127003,0.3204868476223175,0.9686765633182493,0.08203428982061378
2024-01-27,3.06979297,0.4572553324990686,0.0929410309297836,0.0811232333939548,88979751.1,957378568.0,0.4707153409851137,0.35109823606245116,0.968231121820081,0.1117591996860604
2024-01-28,3.068764187,0.4782699724920674,0.0926579060102795,0.0380984661127507,88708693.37,957378568.0,0.4704599705360143,0.37736646744294355,0.9606995311308508,0.02427447135754312
2024-01-29,3.028863016,0.497953863840454,0.0927446670709261,0.0538009372990671,88791756.55,957378568.0,0.4605554717662379,0.4019712673624356,0.9630075187064344,0.05620320712135956
2024-01-30,3.163397651,0.5048829940731543,0.0926688767279779,0.0570614066647972,88719196.5,957378568.0,0.4939504347072954,0.4106326575303745,0.9609913703494408,0.06283290658771698
2024-01-31,3.158656193,0.5077715024588778,0.0927258665038342,0.0876277448081607,88773757.29,957378568.0,0.4927734826592479,0.41424328358182994,0.9625073925560779,0.12498519601190544
2024-02-01,2.900273539,0.5140987776034457,0.0926119149138922,0.0792499532457669,88664662.48,957378568.0,0.42863625022878804,0.4221523568546016,0.959476091972105,0.10795015166085431
2024-02-02,2.972406153,0.5255061073330842,0.0925400035485231,0.0513508850310552,88595816.08,957378568.0,0.44654142365399274,0.4364114817728275,0.9575631308282664,0.051221375246319374
2024-02-03,3.009538587,0.5641047738440736,0.0925730150875907,0.0381219210689523,88627420.62,957378568.0,0.4557586505587319,0.48465968889067135,0.958441292315126,0.024322163665971945
2024-02-04,2.957697731,0.5900033923345321,0.0925071143748436,0.0261603427283965,88564328.69,957378568.0,0.4428904143238568,0.5170328774472734,0.9566882244629249,0.0
2024-02-05,2.9978996,0.610022977995948,0.0925716206757617,0.0335329302781987,88626085.64,957378568.0,0.45286955408527396,0.5420572941620427,0.9584041986563743,0.014991105347696466
2024-02-06,3.091170264,0.619517824687877,0.0925874617343637,0.0484538751719079,88641251.53,957378568.0,0.4760217361814889,0.5539258215272028,0.9588255969906618,0.045330718852153166
2024-02-07,3.32234461,0.6101490965929298,0.0924713264627833,0.1205658550397051,88530066.11,957378568.0,0.5334051654938976,0.5422149419965051,0.955736206866832,0.19196014572930398
2024-02-08,3.365872481,0.6150195657798737,0.0924472408912333,0.0933045026468798,88507007.1,957378568.0,0.5442099046523168,0.5483030125785767,0.9550954908650451,0.1365280734913167
2024-02-09,3.306629628,0.631380259774726,0.0923986368472789,0.0644929369398353,88460474.63,957378568.0,0.529504302035879,0.568753826656067,0.953802542983428,0.0779438635611178
2024-02-10,3.464895395,0.6712540912041551,0.0923267549686781,0.0678849274402311,88391656.46,957378568.0,0.5687899434159075,0.618595985758671,0.9518903662363498,0.08484099249805169
2024-02-11,3.362656387,0.7077607364928434,0.092417753527568,0.0379467501330575,88478776.53,957378568.0,0.543411587252898,0.6642291731788844,0.9543110782671698,0.023965978549672577
2024-02-12,3.527182521,0.7611541475742769,0.0934691614487864,0.0556115539161422,89485371.94,957378568.0,0.5842512130322778,0.730970762706381,0.9822802662987322,0.05988483779274994
2024-02-13,3.827303335,0.7612948128553143,0.0936278709656679,0.0768074796237194,89637317.03,957378568.0,0.6587489322357379,0.7311465938484193,0.9865022016964731,0.10298372988156104
2024-02-14,3.739161828,0.7615719177844956,0.0936034128142296,0.0661371464961239,89613901.32,957378568.0,0.6368699390691533,0.7314929741051752,0.9858515744540135,0.08128712920638953
2024-02-15,3.815791962,0.9342916220979772,0.0934914347591704,0.0567746935258167,89506695.93,957378568.0,0.6558915128452911,0.9473920405839877,0.9828727731589559,0.062249916308932056
2024-02-16,3.867377284,0.9309970291814504,0.0934622442268835,0.072589387958827,89478749.54,957378568.0,0.6686963189570594,0.9432738101948548,0.9820962567662246,0.0944068420402849
2024-02-17,3.650673861,0.9349570646192216,0.093437720991473,0.0551278072226351,89455271.52,957378568.0,0.6149049456033852,0.948223841562938,0.9814438981825613,0.05890120788059524
2024-02-18,3.576965204,0.9511864715522425,0.0933669047937158,0.0400887369809904,89387473.61,957378568.0,0.5966085576959134,0.9685105472417785,0.9795600703068343,0.028321403327450083
2024-02-19,3.777753001,0.975339322493751,0.093309586725572,0.0399961300361415,89332598.52,957378568.0,0.6464492625808048,0.9987015320619546,0.9780353149828853,0.028133100312154526
2024-02-20,3.951157091,0.9626585352595044,0.0941352754723458,0.0709339291954827,90123095.23,957378568.0,0.6894926257963647,0.9828505894206836,1.0,0.09104070273676082
2024-02-21,4.063307964,0.9116729652273992,0.0940337356914804,0.1420558713523327,90025883.22,957378568.0,0.7173313622499349,0.9191187933434803,0.9972988740465096,0.23565702912202258
2024-02-22,3.771731315,0.9055577008683916,0.0938637448587631,0.095824017335603,89863137.64,957378568.0,0.6449545249557115,0.9114747328604644,0.9927768370064975,0.14165114729255376
2024-02-23,3.644267334,0.931853775839839,0.0937451765057686,0.0759235505176535,89749622.84,957378568.0,0.6133146805259506,0.9443447407206458,0.989622722896673,0.10118638610511657
2024-02-24,3.51942635,0.934133184567833,0.0938254134178612,0.0585015566907282,89826439.94,957378568.0,0.5823259315379659,0.9471939941885905,0.9917571573403374,0.06576124627976968
2024-02-25,3.6650979,0.9438664350777338,0.0936766018559964,0.0463130156532097,89683970.94,957378568.0,0.6184853637452664,0.9593605255478501,0.9877985239012399,0.04097758633760141
2024-02-26,3.864923819,0.9596074029844672,0.0935472773817096,0.0492688402816597,89560158.46,957378568.0,0.6680873057259894,0.9790366840385372,0.9843582791918233,0.04698783417733015
2024-02-27,3.829616076,0.9474172149890993,0.0935745064119714,0.0625839990025804,89586226.95,957378568.0,0.6593230141439936,0.9637989888441056,0.985082616389537,0.0740623105071469
2024-02-28,3.703246522,0.9399229311833998,0.0934938709532507,0.0692042639253583,89509028.29,957378568.0,0.6279548346955716,0.9544311585550893,0.9829375799470141,0.08752367508459244
2024-02-29,3.774729854,0.9180928118807048,0.09336778113462,0.103121791476264,89388312.6,957378568.0,0.6456988395984228,0.9271435806999373,0.9795833824229354,0.15649013024220748
2024-03-01,3.699411377,0.9079230238587208,0.0889367951489134,0.1041197951456688,89483009.37,1006141600.0,0.6270028528869571,0.9144313788758263,0.8617118335232168,0.15851942837456215
2024-03-02,3.754071997,0.9190875335704743,0.0888627038579858,0.0522446538600801,89408463.04,1006141600.0,0.6405710272030745,0.9283869795644797,0.8597408827574533,0.0530387266961179
2024-03-03,3.980137615,0.9085092875884636,0.0887657819038592,0.0708738260506942,89310945.83,1006141600.0,0.6966863385900437,0.9151642066239107,0.8571625986256275,0.09091849156338838
